"id","matchDate","Country","League","Season","homeTeam","awayTeam","H","D","A","O05","U05","O15","U15","O25","U25","O35","U35","O45","U45","BTTSY","BTTSN"
"7075","13-02-16 16:00","England","Premier League","2015/2016","Everton","West Brom","1.51","4.50","7.80","1.02","10.00","1.25","3.95","1.93","2.01","3.20","1.35","6.00","1.10","1.96","1.84"
"7076","13-02-16 16:00","England","Premier League","2015/2016","Norwich","West Ham","2.60","3.35","3.04","1.04","8.40","1.33","3.30","2.18","1.80","3.75","1.27","7.10","1.07","1.80","2.00"
"7077","13-02-16 16:00","England","Premier League","2015/2016","Swansea","Southampton","3.30","3.25","2.51","1.07","7.30","1.41","2.91","2.46","1.64","4.40","1.21","8.50","1.04","1.94","1.86"
"7078","13-02-16 13:45","England","Premier League","2015/2016","Sunderland","Manchester Utd","5.30","3.70","1.81","1.04","8.40","1.31","3.45","2.15","1.82","3.65","1.28","7.10","1.07","1.90","1.90"
"7079","07-02-16 17:00","England","Premier League","2015/2016","Chelsea","Manchester Utd","2.19","3.45","3.75","1.08","7.00","1.36","3.15","2.29","1.70","3.20","1.35","7.60","1.06","1.84","1.96"
"7080","07-02-16 14:30","England","Premier League","2015/2016","Bournemouth","Arsenal","4.50","3.80","1.90","1.06","10.00","1.24","4.05","1.92","2.02","3.10","1.37","5.70","1.11","1.74","2.09"
"7081","06-02-16 18:30","England","Premier League","2015/2016","Southampton","West Ham","1.80","3.95","4.90","1.04","9.00","1.30","3.50","2.07","1.88","3.50","1.30","6.50","1.09","1.91","1.89"
"7082","06-02-16 16:00","England","Premier League","2015/2016","Aston Villa","Norwich","2.50","3.25","3.30","1.06","7.60","1.39","3.00","2.40","1.67","4.25","1.22","8.10","1.05","1.95","1.85"
"7083","06-02-16 16:00","England","Premier League","2015/2016","Liverpool","Sunderland","1.48","4.80","7.80","1.05","11.00","1.21","4.40","1.79","2.19","2.83","1.43","5.20","1.13","1.87","1.93"
"7084","06-02-16 16:00","England","Premier League","2015/2016","Newcastle","West Brom","2.27","3.35","3.70","1.05","7.80","1.37","3.10","2.34","1.70","4.20","1.23","7.80","1.05","1.95","1.77"
"7085","06-02-16 16:00","England","Premier League","2015/2016","Stoke","Everton","2.97","3.35","2.65","1.03","9.10","1.29","3.60","2.07","1.88","3.45","1.31","6.50","1.09","1.71","2.14"
"7086","06-02-16 16:00","England","Premier League","2015/2016","Swansea","Crystal Palace","2.31","3.25","3.70","1.07","7.10","1.44","2.77","2.59","1.59","4.70","1.19","9.10","1.03","2.00","1.78"
"7087","06-02-16 16:00","England","Premier League","2015/2016","Tottenham","Watford","1.50","4.55","7.90","1.05","14.00","1.25","3.95","1.94","2.00","3.20","1.35","6.00","1.10","1.99","1.82"
"7088","06-02-16 13:45","England","Premier League","2015/2016","Manchester City","Leicester","1.65","4.35","5.70","1.03","15.00","1.18","4.85","1.71","2.32","2.62","1.49","4.70","1.16","1.66","2.22"
"7089","03-02-16 20:45","England","Premier League","2015/2016","Everton","Newcastle","1.74","4.15","5.10","1.01","16.00","1.19","4.70","1.76","2.24","2.65","1.48","4.80","1.15","1.68","2.19"
"7090","03-02-16 20:45","England","Premier League","2015/2016","Watford","Chelsea","4.80","3.85","1.84","1.03","9.50","1.27","3.75","2.01","1.93","3.30","1.33","6.30","1.09","1.84","1.96"
"7091","02-02-16 21:00","England","Premier League","2015/2016","Crystal Palace","Bournemouth","2.63","3.30","3.03","1.05","7.80","1.37","3.10","2.32","1.71","4.05","1.24","7.80","1.05","1.87","1.93"
"7092","02-02-16 21:00","England","Premier League","2015/2016","Manchester Utd","Stoke","1.66","3.95","6.40","1.05","8.10","1.35","3.20","2.28","1.74","4.05","1.24","7.80","1.05","2.20","1.67"
"7093","02-02-16 21:00","England","Premier League","2015/2016","West Brom","Swansea","2.66","3.12","3.16","1.09","6.30","1.51","2.56","2.83","1.51","5.40","1.15","11.50","1.01","2.15","1.70"
"7094","02-02-16 20:45","England","Premier League","2015/2016","Arsenal","Southampton","1.80","3.70","5.40","1.04","9.00","1.29","3.60","2.10","1.86","3.50","1.30","6.70","1.08","1.85","1.95"
"7095","02-02-16 20:45","England","Premier League","2015/2016","Leicester","Liverpool","2.89","3.40","2.69","1.04","9.00","1.30","3.50","2.09","1.86","3.50","1.30","6.50","1.09","1.74","2.09"
"7096","02-02-16 20:45","England","Premier League","2015/2016","Norwich","Tottenham","5.00","4.05","1.77","1.05","12.00","1.23","4.20","1.85","2.11","2.95","1.40","5.40","1.12","1.69","2.18"
"7097","02-02-16 20:45","England","Premier League","2015/2016","Sunderland","Manchester City","7.10","5.00","1.49","1.03","15.00","1.18","4.85","1.69","2.36","2.62","1.49","4.60","1.17","1.78","2.04"
"7098","02-02-16 20:45","England","Premier League","2015/2016","West Ham","Aston Villa","1.87","3.65","4.90","1.05","8.10","1.35","3.20","2.25","1.75","3.95","1.25","7.60","1.06","1.95","1.84"
"7099","24-01-16 17:00","England","Premier League","2015/2016","Arsenal","Chelsea","2.24","3.40","3.70","1.03","9.10","1.28","3.60","2.05","1.90","3.35","1.32","6.30","1.09","1.72","2.12"
"7100","24-01-16 14:30","England","Premier League","2015/2016","Everton","Swansea","1.74","3.90","5.50","1.06","10.00","1.24","4.05","1.90","2.05","3.04","1.38","5.70","1.11","1.83","1.92"
"7101","23-01-16 18:30","England","Premier League","2015/2016","West Ham","Manchester City","5.10","4.20","1.73","1.02","14.50","1.19","4.70","1.72","2.30","2.65","1.48","4.70","1.16","1.71","2.14"
"7102","23-01-16 16:00","England","Premier League","2015/2016","Crystal Palace","Tottenham","3.90","3.55","2.11","1.04","8.40","1.34","3.25","2.22","1.77","3.85","1.26","7.30","1.07","1.89","1.91"
"7103","23-01-16 16:00","England","Premier League","2015/2016","Leicester","Stoke","1.94","3.60","4.60","1.04","8.80","1.31","3.45","2.14","1.83","3.60","1.28","6.90","1.08","1.85","1.95"
"7104","23-01-16 16:00","England","Premier League","2015/2016","Manchester Utd","Southampton","2.02","3.40","4.50","1.06","7.60","1.38","3.04","2.39","1.68","4.25","1.22","8.10","1.05","1.99","1.82"
"7105","23-01-16 16:00","England","Premier League","2015/2016","Sunderland","Bournemouth","2.80","3.40","2.77","1.04","8.80","1.31","3.45","2.15","1.82","3.60","1.29","6.70","1.08","1.80","2.00"
"7106","23-01-16 16:00","England","Premier League","2015/2016","Watford","Newcastle","2.03","3.65","4.10","1.03","9.10","1.30","3.50","2.07","1.88","3.45","1.31","6.50","1.09","1.79","2.02"
"7107","23-01-16 16:00","England","Premier League","2015/2016","West Brom","Aston Villa","2.33","3.20","3.70","1.08","6.90","1.47","2.68","2.67","1.56","4.85","1.18","9.50","1.03","2.08","1.75"
"7108","23-01-16 13:45","England","Premier League","2015/2016","Norwich","Liverpool","4.45","3.70","1.94","1.04","9.00","1.30","3.50","2.10","1.86","3.50","1.30","6.70","1.08","1.83","1.97"
"7109","18-01-16 21:00","England","Premier League","2015/2016","Swansea","Watford","2.28","3.30","3.70","1.05","7.80","1.38","3.04","2.38","1.68","4.25","1.22","8.10","1.05","1.90","1.88"
"7110","17-01-16 17:15","England","Premier League","2015/2016","Stoke","Arsenal","3.60","3.25","2.35","1.05","8.10","1.36","3.15","2.30","1.72","3.95","1.25","7.60","1.06","1.75","2.08"
"7111","17-01-16 15:05","England","Premier League","2015/2016","Liverpool","Manchester Utd","2.73","3.20","3.00","1.04","8.40","1.37","3.10","2.36","1.69","4.20","1.23","7.80","1.05","1.78","2.04"
"7112","16-01-16 18:30","England","Premier League","2015/2016","Aston Villa","Leicester","3.80","3.65","2.11","1.03","9.50","1.30","3.50","2.02","1.92","3.30","1.33","6.30","1.09","1.69","2.17"
"7113","16-01-16 16:00","England","Premier League","2015/2016","Bournemouth","Norwich","1.98","3.65","4.30","1.03","9.10","1.29","3.60","2.06","1.89","3.45","1.31","6.50","1.09","1.79","2.02"
"7114","16-01-16 16:00","England","Premier League","2015/2016","Chelsea","Everton","1.75","4.10","5.10","1.04","13.00","1.22","4.30","1.81","2.16","2.88","1.42","5.20","1.13","1.56","2.43"
"7115","16-01-16 16:00","England","Premier League","2015/2016","Manchester City","Crystal Palace","1.40","5.20","9.50","1.01","18.00","1.17","5.10","1.67","2.41","2.56","1.51","4.55","1.17","1.80","2.01"
"7116","16-01-16 16:00","England","Premier League","2015/2016","Newcastle","West Ham","2.41","3.50","3.25","1.02","11.00","1.30","3.50","2.07","1.88","3.45","1.31","6.50","1.09","1.72","2.09"
"7117","16-01-16 16:00","England","Premier League","2015/2016","Southampton","West Brom","1.73","3.75","6.00","1.05","7.80","1.36","3.12","2.33","1.71","4.20","1.23","7.80","1.05","2.10","1.70"
"7118","16-01-16 13:45","England","Premier League","2015/2016","Tottenham","Sunderland","1.40","5.10","9.70","1.04","13.00","1.17","5.10","1.67","2.40","2.56","1.51","4.55","1.17","1.99","1.82"
"7119","13-01-16 21:00","England","Premier League","2015/2016","Liverpool","Arsenal","2.80","3.45","2.74","1.03","9.50","1.28","3.65","2.02","1.92","3.30","1.33","6.20","1.10","1.64","2.26"
"7120","13-01-16 21:00","England","Premier League","2015/2016","Tottenham","Leicester","1.88","3.55","5.10","1.02","12.00","1.22","4.25","1.88","2.07","2.95","1.40","5.50","1.12","1.64","2.26"
"7121","13-01-16 20:45","England","Premier League","2015/2016","Chelsea","West Brom","1.45","4.70","9.10","1.04","9.00","1.29","3.60","2.08","1.87","3.60","1.29","6.90","1.08","2.24","1.65"
"7122","13-01-16 20:45","England","Premier League","2015/2016","Manchester City","Everton","1.54","4.75","6.60","1.01","17.00","1.12","6.10","1.52","2.80","2.17","1.69","3.60","1.25","1.53","2.50"
"7123","13-01-16 20:45","England","Premier League","2015/2016","Southampton","Watford","2.07","3.50","4.15","1.04","8.80","1.30","3.50","2.12","1.84","3.60","1.29","6.70","1.08","1.79","2.02"
"7124","13-01-16 20:45","England","Premier League","2015/2016","Stoke","Norwich","2.02","3.50","4.30","1.04","8.40","1.32","3.40","2.20","1.79","3.75","1.27","7.10","1.07","1.85","1.95"
"7125","13-01-16 20:45","England","Premier League","2015/2016","Swansea","Sunderland","1.92","3.50","4.85","1.05","8.10","1.34","3.25","2.28","1.74","3.95","1.25","7.60","1.06","1.94","1.86"
"7126","12-01-16 20:45","England","Premier League","2015/2016","Aston Villa","Crystal Palace","3.40","3.30","2.42","1.05","7.80","1.38","3.04","2.38","1.68","4.25","1.22","8.10","1.05","1.90","1.88"
"7127","12-01-16 20:45","England","Premier League","2015/2016","Bournemouth","West Ham","2.05","3.80","3.85","1.04","9.00","1.30","3.50","2.07","1.88","3.50","1.30","6.50","1.09","1.83","1.97"
"7128","12-01-16 20:45","England","Premier League","2015/2016","Newcastle","Manchester Utd","5.10","3.80","1.81","1.04","8.80","1.33","3.30","2.19","1.79","3.75","1.27","7.30","1.07","1.98","1.83"
"7129","03-01-16 17:00","England","Premier League","2015/2016","Everton","Tottenham","2.64","3.50","2.88","1.02","12.00","1.18","4.85","1.72","2.30","2.62","1.49","4.60","1.17","1.49","2.62"
"7130","03-01-16 14:30","England","Premier League","2015/2016","Crystal Palace","Chelsea","4.25","3.60","2.00","1.04","8.40","1.35","3.20","2.24","1.76","3.95","1.25","7.30","1.07","1.92","1.88"
"7131","02-01-16 18:30","England","Premier League","2015/2016","Watford","Manchester City","5.20","4.15","1.73","1.02","13.00","1.18","4.85","1.71","2.32","2.62","1.49","4.70","1.16","1.68","2.19"
"7132","02-01-16 16:00","England","Premier League","2015/2016","Arsenal","Newcastle","1.25","7.30","13.50","1.01","19.00","1.11","6.60","1.46","3.02","2.08","1.75","3.45","1.27","1.95","1.85"
"7133","02-01-16 16:00","England","Premier League","2015/2016","Leicester","Bournemouth","1.90","3.80","4.50","1.03","12.00","1.24","4.05","1.89","2.06","3.04","1.38","5.50","1.12","1.69","2.17"
"7134","02-01-16 16:00","England","Premier League","2015/2016","Manchester Utd","Swansea","1.51","4.40","8.10","1.04","8.80","1.36","3.12","2.30","1.72","4.20","1.23","7.80","1.05","2.38","1.58"
"7135","02-01-16 16:00","England","Premier League","2015/2016","Norwich","Southampton","3.02","3.25","2.67","1.04","8.40","1.33","3.30","2.21","1.78","3.75","1.27","7.10","1.07","1.78","2.04"
"7136","02-01-16 16:00","England","Premier League","2015/2016","Sunderland","Aston Villa","2.55","3.20","3.25","1.05","7.80","1.37","3.10","2.36","1.69","4.20","1.23","7.80","1.05","1.87","1.93"
"7137","02-01-16 16:00","England","Premier League","2015/2016","West Brom","Stoke","2.99","3.15","2.77","1.08","6.90","1.47","2.68","2.67","1.56","4.85","1.18","9.50","1.03","2.05","1.77"
"7138","02-01-16 13:45","England","Premier League","2015/2016","West Ham","Liverpool","4.15","3.55","2.05","1.04","8.80","1.30","3.50","2.11","1.85","3.60","1.29","6.70","1.08","1.79","2.02"
"7139","30-12-15 20:45","England","Premier League","2015/2016","Sunderland","Liverpool","5.80","4.20","1.67","1.02","10.00","1.25","3.95","1.92","2.02","3.15","1.36","5.70","1.11","1.84","1.96"
"7140","29-12-15 20:45","England","Premier League","2015/2016","Leicester","Manchester City","4.35","4.10","1.86","1.02","15.00","1.15","5.50","1.60","2.56","2.36","1.59","4.05","1.21","1.50","2.59"
"7141","28-12-15 18:30","England","Premier League","2015/2016","Arsenal","Bournemouth","1.50","4.50","8.10","1.02","13.00","1.19","4.70","1.77","2.22","2.77","1.44","5.10","1.14","1.78","2.04"
"7142","28-12-15 18:30","England","Premier League","2015/2016","Manchester Utd","Chelsea","2.57","3.30","3.12","1.05","7.80","1.39","3.00","2.38","1.68","4.25","1.22","8.10","1.05","1.90","1.90"
"7143","28-12-15 18:30","England","Premier League","2015/2016","West Ham","Southampton","3.40","3.45","2.34","1.05","8.10","1.37","3.10","2.30","1.72","4.05","1.24","7.80","1.05","1.90","1.90"
"7144","28-12-15 16:00","England","Premier League","2015/2016","Crystal Palace","Swansea","2.05","3.50","4.20","1.06","7.60","1.40","2.95","2.42","1.66","4.40","1.21","8.50","1.04","2.02","1.79"
"7145","28-12-15 16:00","England","Premier League","2015/2016","Everton","Stoke","1.91","3.65","4.65","1.03","9.80","1.25","3.95","1.95","1.99","3.15","1.36","6.00","1.10","1.79","2.02"
"7146","28-12-15 16:00","England","Premier League","2015/2016","Norwich","Aston Villa","1.96","3.70","4.30","1.04","8.80","1.31","3.45","2.11","1.85","3.60","1.29","6.70","1.08","1.85","1.95"
"7147","28-12-15 16:00","England","Premier League","2015/2016","Watford","Tottenham","3.35","3.55","2.33","1.03","9.10","1.29","3.60","2.06","1.89","3.45","1.31","6.50","1.09","1.75","2.08"
"7148","28-12-15 16:00","England","Premier League","2015/2016","West Brom","Newcastle","2.22","3.30","3.85","1.05","8.10","1.36","3.15","2.30","1.72","4.05","1.24","7.60","1.06","1.88","1.92"
"7149","26-12-15 20:45","England","Premier League","2015/2016","Southampton","Arsenal","3.70","3.50","2.20","1.01","11.50","1.26","3.85","1.97","1.97","3.04","1.38","6.00","1.10","1.70","2.15"
"7150","26-12-15 18:30","England","Premier League","2015/2016","Newcastle","Everton","3.55","3.65","2.20","1.04","13.00","1.19","4.70","1.73","2.29","2.62","1.49","4.70","1.16","1.52","2.53"
"7151","26-12-15 16:00","England","Premier League","2015/2016","Aston Villa","West Ham","2.56","3.25","3.18","1.05","7.80","1.38","3.04","2.38","1.68","4.25","1.22","8.10","1.05","1.90","1.90"
"7152","26-12-15 16:00","England","Premier League","2015/2016","Bournemouth","Crystal Palace","2.27","3.50","3.50","1.04","9.00","1.30","3.50","2.08","1.87","3.50","1.30","6.50","1.09","1.76","2.06"
"7153","26-12-15 16:00","England","Premier League","2015/2016","Chelsea","Watford","1.54","4.50","7.10","1.05","12.00","1.20","4.55","1.77","2.22","2.77","1.44","5.10","1.14","1.77","2.05"
"7154","26-12-15 16:00","England","Premier League","2015/2016","Liverpool","Leicester","2.09","3.85","3.65","1.03","12.00","1.22","4.30","1.83","2.00","2.91","1.41","5.30","1.13","1.65","2.24"
"7155","26-12-15 16:00","England","Premier League","2015/2016","Manchester City","Sunderland","1.24","7.50","14.00","1.01","23.00","1.07","7.10","1.35","3.20","1.98","1.96","3.20","1.35","1.93","1.87"
"7156","26-12-15 16:00","England","Premier League","2015/2016","Swansea","West Brom","2.00","3.35","4.70","1.08","6.90","1.46","2.72","2.64","1.57","4.85","1.18","9.50","1.03","2.15","1.70"
"7157","26-12-15 16:00","England","Premier League","2015/2016","Tottenham","Norwich","1.47","4.75","8.20","1.04","13.00","1.19","4.70","1.74","2.27","2.72","1.46","4.85","1.15","1.80","2.01"
"7158","26-12-15 13:45","England","Premier League","2015/2016","Stoke","Manchester Utd","3.80","3.35","2.23","1.05","8.10","1.37","3.10","2.34","1.70","4.20","1.23","7.80","1.05","1.88","1.92"
"7159","21-12-15 21:00","England","Premier League","2015/2016","Arsenal","Manchester City","2.57","3.55","2.92","1.04","13.00","1.19","4.70","1.71","2.32","2.38","1.58","4.60","1.17","1.48","2.65"
"7160","20-12-15 17:00","England","Premier League","2015/2016","Swansea","West Ham","2.12","3.45","4.00","1.05","8.10","1.36","3.15","2.29","1.73","4.05","1.24","7.60","1.06","1.91","1.89"
"7161","20-12-15 14:30","England","Premier League","2015/2016","Watford","Liverpool","3.95","3.65","2.07","1.01","11.50","1.30","3.50","2.08","1.87","3.50","1.30","6.70","1.08","1.80","2.01"
"7162","19-12-15 18:30","England","Premier League","2015/2016","Newcastle","Aston Villa","2.00","3.60","4.30","1.04","8.80","1.32","3.35","2.15","1.82","3.65","1.28","6.90","1.08","1.79","2.02"
"7163","19-12-15 16:00","England","Premier League","2015/2016","Chelsea","Sunderland","1.34","5.80","11.00","1.02","14.00","1.21","4.40","1.78","2.21","2.88","1.42","5.20","1.13","2.26","1.64"
"7164","19-12-15 16:00","England","Premier League","2015/2016","Everton","Leicester","2.17","3.75","3.50","1.01","16.00","1.14","5.60","1.59","2.59","2.32","1.61","3.90","1.22","1.43","2.83"
"7165","19-12-15 16:00","England","Premier League","2015/2016","Manchester Utd","Norwich","1.44","4.90","8.80","1.05","11.00","1.20","4.55","1.78","2.21","2.83","1.43","5.20","1.13","2.11","1.73"
"7166","19-12-15 16:00","England","Premier League","2015/2016","Southampton","Tottenham","2.87","3.40","2.70","1.03","9.10","1.29","3.60","2.07","1.88","3.45","1.31","6.50","1.09","1.71","2.14"
"7167","19-12-15 16:00","England","Premier League","2015/2016","Stoke","Crystal Palace","2.54","3.25","3.20","1.05","7.80","1.38","3.04","2.36","1.69","4.20","1.23","8.10","1.05","1.95","1.85"
"7168","19-12-15 16:00","England","Premier League","2015/2016","West Brom","Bournemouth","2.77","3.35","2.84","1.05","8.10","1.36","3.15","2.28","1.74","3.95","1.25","7.60","1.06","1.95","1.85"
"7169","14-12-15 21:00","England","Premier League","2015/2016","Leicester","Chelsea","3.50","3.60","2.23","1.05","11.00","1.23","4.20","1.86","2.09","2.95","1.40","5.40","1.12","1.62","2.31"
"7170","13-12-15 17:00","England","Premier League","2015/2016","Liverpool","West Brom","1.47","4.65","8.60","1.03","9.10","1.28","3.65","2.04","1.91","3.45","1.31","6.50","1.09","2.34","1.60"
"7171","13-12-15 17:00","England","Premier League","2015/2016","Tottenham","Newcastle","1.39","5.70","8.50","1.03","15.00","1.16","5.30","1.62","2.52","2.45","1.55","4.25","1.19","1.87","1.93"
"7172","13-12-15 14:30","England","Premier League","2015/2016","Aston Villa","Arsenal","6.60","4.50","1.57","1.05","12.00","1.22","4.25","1.83","2.13","2.95","1.40","5.40","1.12","1.88","1.92"
"7173","12-12-15 18:30","England","Premier League","2015/2016","Bournemouth","Manchester Utd","3.45","3.40","2.34","1.04","8.40","1.34","3.25","2.22","1.77","3.85","1.26","7.30","1.07","1.99","1.82"
"7174","12-12-15 16:00","England","Premier League","2015/2016","Crystal Palace","Southampton","2.45","3.35","3.30","1.04","8.80","1.31","3.45","2.12","1.84","3.60","1.29","6.70","1.08","1.74","2.09"
"7175","12-12-15 16:00","England","Premier League","2015/2016","Manchester City","Swansea","1.37","5.60","9.70","1.02","17.00","1.15","5.50","1.60","2.56","2.40","1.57","4.15","1.20","1.93","1.87"
"7176","12-12-15 16:00","England","Premier League","2015/2016","Sunderland","Watford","2.86","3.30","2.77","1.05","8.10","1.35","3.20","2.25","1.75","3.85","1.26","7.30","1.07","1.82","1.99"
"7177","12-12-15 16:00","England","Premier League","2015/2016","West Ham","Stoke","2.69","3.35","2.92","1.05","7.80","1.38","3.04","2.34","1.70","4.20","1.23","7.80","1.05","1.90","1.90"
"7178","12-12-15 13:45","England","Premier League","2015/2016","Norwich","Everton","3.25","3.55","2.37","1.05","11.00","1.22","4.30","1.83","2.13","2.88","1.42","5.30","1.13","1.57","2.40"
"7179","07-12-15 21:00","England","Premier League","2015/2016","Everton","Crystal Palace","2.10","3.60","3.90","1.06","10.00","1.26","3.85","1.95","1.99","3.15","1.36","6.00","1.10","1.69","2.17"
"7180","06-12-15 17:00","England","Premier League","2015/2016","Newcastle","Liverpool","6.20","4.55","1.59","1.04","13.00","1.17","5.10","1.78","2.21","2.53","1.52","4.55","1.17","1.72","2.12"
"7181","05-12-15 18:30","England","Premier League","2015/2016","Chelsea","Bournemouth","1.41","5.20","9.00","1.05","12.00","1.21","4.40","1.80","2.18","2.88","1.42","5.30","1.13","1.94","1.86"
"7182","05-12-15 16:00","England","Premier League","2015/2016","Arsenal","Sunderland","1.29","6.50","12.00","1.01","17.00","1.15","5.40","1.61","2.54","2.45","1.55","4.25","1.19","2.17","1.69"
"7183","05-12-15 16:00","England","Premier League","2015/2016","Manchester Utd","West Ham","1.51","4.55","7.70","1.05","10.00","1.32","3.35","2.14","1.83","3.75","1.27","7.10","1.07","2.24","1.65"
"7184","05-12-15 16:00","England","Premier League","2015/2016","Southampton","Aston Villa","1.56","4.50","6.80","1.03","9.80","1.26","3.85","1.95","1.99","3.25","1.34","6.00","1.10","1.98","1.83"
"7185","05-12-15 16:00","England","Premier League","2015/2016","Swansea","Leicester","2.64","3.45","2.90","1.04","9.00","1.30","3.50","2.08","1.87","3.50","1.30","6.50","1.09","1.74","2.09"
"7186","05-12-15 16:00","England","Premier League","2015/2016","Watford","Norwich","2.37","3.45","3.35","1.03","9.10","1.29","3.60","2.06","1.89","3.45","1.31","6.50","1.09","1.72","2.12"
"7187","05-12-15 16:00","England","Premier League","2015/2016","West Brom","Tottenham","4.90","3.70","1.86","1.03","9.10","1.29","3.60","2.11","1.85","3.45","1.31","6.50","1.09","1.83","1.98"
"7188","05-12-15 13:45","England","Premier League","2015/2016","Stoke","Manchester City","5.60","4.10","1.70","1.06","13.50","1.28","3.65","2.02","1.92","3.35","1.32","6.30","1.09","1.90","1.90"
"7189","29-11-15 17:15","England","Premier League","2015/2016","Liverpool","Swansea","1.50","4.55","7.90","1.05","12.00","1.20","4.55","1.78","2.21","2.77","1.44","5.10","1.14","1.78","2.04"
"7190","29-11-15 17:15","England","Premier League","2015/2016","Norwich","Arsenal","6.00","4.45","1.61","1.01","16.00","1.14","5.60","1.59","2.59","2.34","1.60","4.05","1.21","1.56","2.43"
"7191","29-11-15 15:05","England","Premier League","2015/2016","West Ham","West Brom","2.19","3.40","3.85","1.05","8.10","1.36","3.12","2.30","1.72","4.05","1.24","7.80","1.05","1.89","1.91"
"7192","29-11-15 13:00","England","Premier League","2015/2016","Tottenham","Chelsea","2.68","3.45","2.86","1.05","11.00","1.25","3.95","1.93","2.01","3.10","1.37","5.70","1.11","1.58","2.38"
"7193","28-11-15 18:30","England","Premier League","2015/2016","Leicester","Manchester Utd","3.16","3.55","2.41","1.03","9.50","1.28","3.60","2.02","1.92","3.35","1.32","6.30","1.09","1.62","2.30"
"7194","28-11-15 16:00","England","Premier League","2015/2016","Aston Villa","Watford","2.80","3.30","2.84","1.05","7.80","1.37","3.10","2.32","1.71","4.05","1.24","7.80","1.05","1.86","1.94"
"7195","28-11-15 16:00","England","Premier League","2015/2016","Bournemouth","Everton","2.71","3.65","2.71","1.02","13.00","1.21","4.40","1.79","2.19","2.79","1.44","5.00","1.14","1.57","2.40"
"7196","28-11-15 16:00","England","Premier League","2015/2016","Crystal Palace","Newcastle","1.75","4.05","5.20","1.02","13.50","1.22","4.30","1.83","2.13","2.91","1.41","5.40","1.12","1.71","2.14"
"7197","28-11-15 16:00","England","Premier League","2015/2016","Manchester City","Southampton","1.60","4.30","6.50","1.01","15.00","1.17","5.10","1.69","2.36","2.56","1.51","4.60","1.17","1.65","2.24"
"7198","28-11-15 16:00","England","Premier League","2015/2016","Sunderland","Stoke","3.10","3.20","2.64","1.05","7.80","1.38","3.04","2.38","1.68","4.20","1.23","8.10","1.05","1.87","1.93"
"7199","23-11-15 21:00","England","Premier League","2015/2016","Crystal Palace","Sunderland","1.56","4.60","6.50","1.05","11.00","1.24","4.05","1.88","2.07","3.04","1.38","5.70","1.11","1.79","2.02"
"7200","22-11-15 17:00","England","Premier League","2015/2016","Tottenham","West Ham","1.65","4.30","5.80","1.04","13.00","1.19","4.70","1.74","2.27","2.68","1.47","4.85","1.15","1.66","2.22"
